run_id,model,task,config,style,attempt,result,detail,file,raw_file,export_truncated,v2_result,v2_detail,notes,checked_at
169,deepseek-v4-pro,suffix_closed_minimal,Lean4-none,structured,2,PASS,compiles=1 sorry=0,Lean4-none/deepseek-v4-pro/suffix_closed_minimal/structured/a2_PASS.lean,Lean4-none/deepseek-v4-pro/suffix_closed_minimal/structured/a2_PASS.raw.md,,NOT_CHECKED,,,
472,gpt-5.4,obs_table_build,Lean4-mathlib,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_build/chain_of_thought/a1_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_build/chain_of_thought/a1_FAIL.raw.md,1,NOT_CHECKED,,exported .lean has only 123 of 1273 chars - READ raw_file INSTEAD,
473,gpt-5.4,obs_table_build,Lean4-mathlib,chain_of_thought,2,PASS,compiles=1 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_build/chain_of_thought/a2_PASS.lean,Lean4-mathlib/gpt-5.4/obs_table_build/chain_of_thought/a2_PASS.raw.md,,NOT_CHECKED,,,
468,gpt-5.4,obs_table_build,Lean4-mathlib,naive,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_build/naive/a1_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_build/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
469,gpt-5.4,obs_table_build,Lean4-mathlib,naive,2,PASS,compiles=1 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_build/naive/a2_PASS.lean,Lean4-mathlib/gpt-5.4/obs_table_build/naive/a2_PASS.raw.md,,NOT_CHECKED,,,
470,gpt-5.4,obs_table_build,Lean4-mathlib,structured,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_build/structured/a1_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_build/structured/a1_FAIL.raw.md,,NOT_CHECKED,,,
471,gpt-5.4,obs_table_build,Lean4-mathlib,structured,2,PASS,compiles=1 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_build/structured/a2_PASS.lean,Lean4-mathlib/gpt-5.4/obs_table_build/structured/a2_PASS.raw.md,,NOT_CHECKED,,,
378,gpt-5.4,obs_table_build,Lean4-none,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_build/chain_of_thought/a1_FAIL.lean,Lean4-none/gpt-5.4/obs_table_build/chain_of_thought/a1_FAIL.raw.md,1,NOT_CHECKED,,exported .lean has only 48 of 3326 chars - READ raw_file INSTEAD,
379,gpt-5.4,obs_table_build,Lean4-none,chain_of_thought,2,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_build/chain_of_thought/a2_FAIL.lean,Lean4-none/gpt-5.4/obs_table_build/chain_of_thought/a2_FAIL.raw.md,,NOT_CHECKED,,,
380,gpt-5.4,obs_table_build,Lean4-none,chain_of_thought,3,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_build/chain_of_thought/a3_FAIL.lean,Lean4-none/gpt-5.4/obs_table_build/chain_of_thought/a3_FAIL.raw.md,,NOT_CHECKED,,,
381,gpt-5.4,obs_table_build,Lean4-none,chain_of_thought,4,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_build/chain_of_thought/a4_FAIL.lean,Lean4-none/gpt-5.4/obs_table_build/chain_of_thought/a4_FAIL.raw.md,,NOT_CHECKED,,,
382,gpt-5.4,obs_table_build,Lean4-none,chain_of_thought,5,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_build/chain_of_thought/a5_FAIL.lean,Lean4-none/gpt-5.4/obs_table_build/chain_of_thought/a5_FAIL.raw.md,,NOT_CHECKED,,,
374,gpt-5.4,obs_table_build,Lean4-none,naive,1,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_build/naive/a1_FAIL.lean,Lean4-none/gpt-5.4/obs_table_build/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
375,gpt-5.4,obs_table_build,Lean4-none,naive,2,PASS,compiles=1 sorry=0,Lean4-none/gpt-5.4/obs_table_build/naive/a2_PASS.lean,Lean4-none/gpt-5.4/obs_table_build/naive/a2_PASS.raw.md,,NOT_CHECKED,,,
376,gpt-5.4,obs_table_build,Lean4-none,structured,1,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_build/structured/a1_FAIL.lean,Lean4-none/gpt-5.4/obs_table_build/structured/a1_FAIL.raw.md,,NOT_CHECKED,,,
377,gpt-5.4,obs_table_build,Lean4-none,structured,2,PASS,compiles=1 sorry=0,Lean4-none/gpt-5.4/obs_table_build/structured/a2_PASS.lean,Lean4-none/gpt-5.4/obs_table_build/structured/a2_PASS.raw.md,,NOT_CHECKED,,,
491,gpt-5.4,obs_table_closed,Lean4-mathlib,chain_of_thought,1,FAIL,compiles=0 sorry=2,Lean4-mathlib/gpt-5.4/obs_table_closed/chain_of_thought/a1_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/chain_of_thought/a1_FAIL.raw.md,,NOT_CHECKED,,,
492,gpt-5.4,obs_table_closed,Lean4-mathlib,chain_of_thought,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_closed/chain_of_thought/a2_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/chain_of_thought/a2_FAIL.raw.md,,NOT_CHECKED,,,
493,gpt-5.4,obs_table_closed,Lean4-mathlib,chain_of_thought,3,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_closed/chain_of_thought/a3_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/chain_of_thought/a3_FAIL.raw.md,,NOT_CHECKED,,,
494,gpt-5.4,obs_table_closed,Lean4-mathlib,chain_of_thought,4,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_closed/chain_of_thought/a4_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/chain_of_thought/a4_FAIL.raw.md,,NOT_CHECKED,,,
495,gpt-5.4,obs_table_closed,Lean4-mathlib,chain_of_thought,5,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_closed/chain_of_thought/a5_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/chain_of_thought/a5_FAIL.raw.md,,NOT_CHECKED,,,
481,gpt-5.4,obs_table_closed,Lean4-mathlib,naive,1,FAIL,compiles=0 sorry=1,Lean4-mathlib/gpt-5.4/obs_table_closed/naive/a1_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
482,gpt-5.4,obs_table_closed,Lean4-mathlib,naive,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_closed/naive/a2_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/naive/a2_FAIL.raw.md,,NOT_CHECKED,,,
483,gpt-5.4,obs_table_closed,Lean4-mathlib,naive,3,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_closed/naive/a3_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/naive/a3_FAIL.raw.md,,NOT_CHECKED,,,
484,gpt-5.4,obs_table_closed,Lean4-mathlib,naive,4,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_closed/naive/a4_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/naive/a4_FAIL.raw.md,,NOT_CHECKED,,,
485,gpt-5.4,obs_table_closed,Lean4-mathlib,naive,5,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_closed/naive/a5_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/naive/a5_FAIL.raw.md,,NOT_CHECKED,,,
486,gpt-5.4,obs_table_closed,Lean4-mathlib,structured,1,FAIL,compiles=0 sorry=2,Lean4-mathlib/gpt-5.4/obs_table_closed/structured/a1_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/structured/a1_FAIL.raw.md,,NOT_CHECKED,,,
487,gpt-5.4,obs_table_closed,Lean4-mathlib,structured,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_closed/structured/a2_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/structured/a2_FAIL.raw.md,,NOT_CHECKED,,,
488,gpt-5.4,obs_table_closed,Lean4-mathlib,structured,3,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_closed/structured/a3_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/structured/a3_FAIL.raw.md,,NOT_CHECKED,,,
489,gpt-5.4,obs_table_closed,Lean4-mathlib,structured,4,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_closed/structured/a4_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/structured/a4_FAIL.raw.md,,NOT_CHECKED,,,
490,gpt-5.4,obs_table_closed,Lean4-mathlib,structured,5,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_closed/structured/a5_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_closed/structured/a5_FAIL.raw.md,,NOT_CHECKED,,,
397,gpt-5.4,obs_table_closed,Lean4-none,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_closed/chain_of_thought/a1_FAIL.lean,Lean4-none/gpt-5.4/obs_table_closed/chain_of_thought/a1_FAIL.raw.md,1,NOT_CHECKED,,exported .lean has only 164 of 11354 chars - READ raw_file INSTEAD,
398,gpt-5.4,obs_table_closed,Lean4-none,chain_of_thought,2,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_closed/chain_of_thought/a2_FAIL.lean,Lean4-none/gpt-5.4/obs_table_closed/chain_of_thought/a2_FAIL.raw.md,,NOT_CHECKED,,,
399,gpt-5.4,obs_table_closed,Lean4-none,chain_of_thought,3,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_closed/chain_of_thought/a3_FAIL.lean,Lean4-none/gpt-5.4/obs_table_closed/chain_of_thought/a3_FAIL.raw.md,,NOT_CHECKED,,,
400,gpt-5.4,obs_table_closed,Lean4-none,chain_of_thought,4,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_closed/chain_of_thought/a4_FAIL.lean,Lean4-none/gpt-5.4/obs_table_closed/chain_of_thought/a4_FAIL.raw.md,,NOT_CHECKED,,,
401,gpt-5.4,obs_table_closed,Lean4-none,chain_of_thought,5,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_closed/chain_of_thought/a5_FAIL.lean,Lean4-none/gpt-5.4/obs_table_closed/chain_of_thought/a5_FAIL.raw.md,,NOT_CHECKED,,,
389,gpt-5.4,obs_table_closed,Lean4-none,naive,1,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_closed/naive/a1_FAIL.lean,Lean4-none/gpt-5.4/obs_table_closed/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
390,gpt-5.4,obs_table_closed,Lean4-none,naive,2,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_closed/naive/a2_FAIL.lean,Lean4-none/gpt-5.4/obs_table_closed/naive/a2_FAIL.raw.md,,NOT_CHECKED,,,
391,gpt-5.4,obs_table_closed,Lean4-none,naive,3,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_closed/naive/a3_FAIL.lean,Lean4-none/gpt-5.4/obs_table_closed/naive/a3_FAIL.raw.md,,NOT_CHECKED,,,
392,gpt-5.4,obs_table_closed,Lean4-none,naive,4,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_closed/naive/a4_FAIL.lean,Lean4-none/gpt-5.4/obs_table_closed/naive/a4_FAIL.raw.md,,NOT_CHECKED,,,
393,gpt-5.4,obs_table_closed,Lean4-none,naive,5,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_closed/naive/a5_FAIL.lean,Lean4-none/gpt-5.4/obs_table_closed/naive/a5_FAIL.raw.md,,NOT_CHECKED,,,
394,gpt-5.4,obs_table_closed,Lean4-none,structured,1,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_closed/structured/a1_FAIL.lean,Lean4-none/gpt-5.4/obs_table_closed/structured/a1_FAIL.raw.md,,NOT_CHECKED,,,
395,gpt-5.4,obs_table_closed,Lean4-none,structured,2,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_closed/structured/a2_FAIL.lean,Lean4-none/gpt-5.4/obs_table_closed/structured/a2_FAIL.raw.md,,NOT_CHECKED,,,
396,gpt-5.4,obs_table_closed,Lean4-none,structured,3,PASS,compiles=1 sorry=0,Lean4-none/gpt-5.4/obs_table_closed/structured/a3_PASS.lean,Lean4-none/gpt-5.4/obs_table_closed/structured/a3_PASS.raw.md,,NOT_CHECKED,,,
478,gpt-5.4,obs_table_oracle,Lean4-mathlib,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_oracle/chain_of_thought/a1_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_oracle/chain_of_thought/a1_FAIL.raw.md,1,NOT_CHECKED,,exported .lean has only 114 of 585 chars - READ raw_file INSTEAD,
479,gpt-5.4,obs_table_oracle,Lean4-mathlib,chain_of_thought,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_oracle/chain_of_thought/a2_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_oracle/chain_of_thought/a2_FAIL.raw.md,,NOT_CHECKED,,,
480,gpt-5.4,obs_table_oracle,Lean4-mathlib,chain_of_thought,3,PASS,compiles=1 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_oracle/chain_of_thought/a3_PASS.lean,Lean4-mathlib/gpt-5.4/obs_table_oracle/chain_of_thought/a3_PASS.raw.md,,NOT_CHECKED,,,
474,gpt-5.4,obs_table_oracle,Lean4-mathlib,naive,1,PASS,compiles=1 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_oracle/naive/a1_PASS.lean,Lean4-mathlib/gpt-5.4/obs_table_oracle/naive/a1_PASS.raw.md,,NOT_CHECKED,,,
475,gpt-5.4,obs_table_oracle,Lean4-mathlib,structured,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_oracle/structured/a1_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_oracle/structured/a1_FAIL.raw.md,,NOT_CHECKED,,,
476,gpt-5.4,obs_table_oracle,Lean4-mathlib,structured,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_oracle/structured/a2_FAIL.lean,Lean4-mathlib/gpt-5.4/obs_table_oracle/structured/a2_FAIL.raw.md,,NOT_CHECKED,,,
477,gpt-5.4,obs_table_oracle,Lean4-mathlib,structured,3,PASS,compiles=1 sorry=0,Lean4-mathlib/gpt-5.4/obs_table_oracle/structured/a3_PASS.lean,Lean4-mathlib/gpt-5.4/obs_table_oracle/structured/a3_PASS.raw.md,,NOT_CHECKED,,,
387,gpt-5.4,obs_table_oracle,Lean4-none,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_oracle/chain_of_thought/a1_FAIL.lean,Lean4-none/gpt-5.4/obs_table_oracle/chain_of_thought/a1_FAIL.raw.md,1,NOT_CHECKED,,exported .lean has only 125 of 1491 chars - READ raw_file INSTEAD,
388,gpt-5.4,obs_table_oracle,Lean4-none,chain_of_thought,2,PASS,compiles=1 sorry=0,Lean4-none/gpt-5.4/obs_table_oracle/chain_of_thought/a2_PASS.lean,Lean4-none/gpt-5.4/obs_table_oracle/chain_of_thought/a2_PASS.raw.md,,NOT_CHECKED,,,
383,gpt-5.4,obs_table_oracle,Lean4-none,naive,1,PASS,compiles=1 sorry=0,Lean4-none/gpt-5.4/obs_table_oracle/naive/a1_PASS.lean,Lean4-none/gpt-5.4/obs_table_oracle/naive/a1_PASS.raw.md,,NOT_CHECKED,,,
384,gpt-5.4,obs_table_oracle,Lean4-none,structured,1,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_oracle/structured/a1_FAIL.lean,Lean4-none/gpt-5.4/obs_table_oracle/structured/a1_FAIL.raw.md,,NOT_CHECKED,,,
385,gpt-5.4,obs_table_oracle,Lean4-none,structured,2,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/obs_table_oracle/structured/a2_FAIL.lean,Lean4-none/gpt-5.4/obs_table_oracle/structured/a2_FAIL.raw.md,,NOT_CHECKED,,,
386,gpt-5.4,obs_table_oracle,Lean4-none,structured,3,PASS,compiles=1 sorry=0,Lean4-none/gpt-5.4/obs_table_oracle/structured/a3_PASS.lean,Lean4-none/gpt-5.4/obs_table_oracle/structured/a3_PASS.raw.md,,NOT_CHECKED,,,
432,gpt-5.4,prefix_closed_concat,Lean4-mathlib,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/chain_of_thought/a1_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/chain_of_thought/a1_FAIL.raw.md,1,NOT_CHECKED,,exported .lean has only 159 of 1801 chars - READ raw_file INSTEAD,
433,gpt-5.4,prefix_closed_concat,Lean4-mathlib,chain_of_thought,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/chain_of_thought/a2_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/chain_of_thought/a2_FAIL.raw.md,,NOT_CHECKED,,,
434,gpt-5.4,prefix_closed_concat,Lean4-mathlib,chain_of_thought,3,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/chain_of_thought/a3_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/chain_of_thought/a3_FAIL.raw.md,,NOT_CHECKED,,,
435,gpt-5.4,prefix_closed_concat,Lean4-mathlib,chain_of_thought,4,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/chain_of_thought/a4_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/chain_of_thought/a4_FAIL.raw.md,,NOT_CHECKED,,,
436,gpt-5.4,prefix_closed_concat,Lean4-mathlib,chain_of_thought,5,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/chain_of_thought/a5_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/chain_of_thought/a5_FAIL.raw.md,,NOT_CHECKED,,,
422,gpt-5.4,prefix_closed_concat,Lean4-mathlib,naive,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/naive/a1_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
423,gpt-5.4,prefix_closed_concat,Lean4-mathlib,naive,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/naive/a2_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/naive/a2_FAIL.raw.md,,NOT_CHECKED,,,
424,gpt-5.4,prefix_closed_concat,Lean4-mathlib,naive,3,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/naive/a3_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/naive/a3_FAIL.raw.md,,NOT_CHECKED,,,
425,gpt-5.4,prefix_closed_concat,Lean4-mathlib,naive,4,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/naive/a4_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/naive/a4_FAIL.raw.md,,NOT_CHECKED,,,
426,gpt-5.4,prefix_closed_concat,Lean4-mathlib,naive,5,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/naive/a5_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/naive/a5_FAIL.raw.md,,NOT_CHECKED,,,
427,gpt-5.4,prefix_closed_concat,Lean4-mathlib,structured,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/structured/a1_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/structured/a1_FAIL.raw.md,,NOT_CHECKED,,,
428,gpt-5.4,prefix_closed_concat,Lean4-mathlib,structured,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/structured/a2_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/structured/a2_FAIL.raw.md,,NOT_CHECKED,,,
429,gpt-5.4,prefix_closed_concat,Lean4-mathlib,structured,3,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/structured/a3_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/structured/a3_FAIL.raw.md,,NOT_CHECKED,,,
430,gpt-5.4,prefix_closed_concat,Lean4-mathlib,structured,4,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/structured/a4_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/structured/a4_FAIL.raw.md,,NOT_CHECKED,,,
431,gpt-5.4,prefix_closed_concat,Lean4-mathlib,structured,5,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_concat/structured/a5_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_concat/structured/a5_FAIL.raw.md,,NOT_CHECKED,,,
336,gpt-5.4,prefix_closed_concat,Lean4-none,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/prefix_closed_concat/chain_of_thought/a1_FAIL.lean,Lean4-none/gpt-5.4/prefix_closed_concat/chain_of_thought/a1_FAIL.raw.md,1,NOT_CHECKED,,exported .lean has only 24 of 3228 chars - READ raw_file INSTEAD,
337,gpt-5.4,prefix_closed_concat,Lean4-none,chain_of_thought,2,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/prefix_closed_concat/chain_of_thought/a2_FAIL.lean,Lean4-none/gpt-5.4/prefix_closed_concat/chain_of_thought/a2_FAIL.raw.md,,NOT_CHECKED,,,
338,gpt-5.4,prefix_closed_concat,Lean4-none,chain_of_thought,3,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/prefix_closed_concat/chain_of_thought/a3_FAIL.lean,Lean4-none/gpt-5.4/prefix_closed_concat/chain_of_thought/a3_FAIL.raw.md,,NOT_CHECKED,,,
339,gpt-5.4,prefix_closed_concat,Lean4-none,chain_of_thought,4,PASS,compiles=1 sorry=0,Lean4-none/gpt-5.4/prefix_closed_concat/chain_of_thought/a4_PASS.lean,Lean4-none/gpt-5.4/prefix_closed_concat/chain_of_thought/a4_PASS.raw.md,,NOT_CHECKED,,,
329,gpt-5.4,prefix_closed_concat,Lean4-none,naive,1,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/prefix_closed_concat/naive/a1_FAIL.lean,Lean4-none/gpt-5.4/prefix_closed_concat/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
330,gpt-5.4,prefix_closed_concat,Lean4-none,naive,2,PASS,compiles=1 sorry=0,Lean4-none/gpt-5.4/prefix_closed_concat/naive/a2_PASS.lean,Lean4-none/gpt-5.4/prefix_closed_concat/naive/a2_PASS.raw.md,,NOT_CHECKED,,,
331,gpt-5.4,prefix_closed_concat,Lean4-none,structured,1,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/prefix_closed_concat/structured/a1_FAIL.lean,Lean4-none/gpt-5.4/prefix_closed_concat/structured/a1_FAIL.raw.md,,NOT_CHECKED,,,
332,gpt-5.4,prefix_closed_concat,Lean4-none,structured,2,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/prefix_closed_concat/structured/a2_FAIL.lean,Lean4-none/gpt-5.4/prefix_closed_concat/structured/a2_FAIL.raw.md,,NOT_CHECKED,,,
333,gpt-5.4,prefix_closed_concat,Lean4-none,structured,3,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/prefix_closed_concat/structured/a3_FAIL.lean,Lean4-none/gpt-5.4/prefix_closed_concat/structured/a3_FAIL.raw.md,,NOT_CHECKED,,,
334,gpt-5.4,prefix_closed_concat,Lean4-none,structured,4,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/prefix_closed_concat/structured/a4_FAIL.lean,Lean4-none/gpt-5.4/prefix_closed_concat/structured/a4_FAIL.raw.md,,NOT_CHECKED,,,
335,gpt-5.4,prefix_closed_concat,Lean4-none,structured,5,FAIL,compiles=0 sorry=0,Lean4-none/gpt-5.4/prefix_closed_concat/structured/a5_FAIL.lean,Lean4-none/gpt-5.4/prefix_closed_concat/structured/a5_FAIL.raw.md,,NOT_CHECKED,,,
409,gpt-5.4,prefix_closed_create,Lean4-mathlib,chain_of_thought,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_create/chain_of_thought/a1_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_create/chain_of_thought/a1_FAIL.raw.md,1,NOT_CHECKED,,exported .lean has only 205 of 1305 chars - READ raw_file INSTEAD,
410,gpt-5.4,prefix_closed_create,Lean4-mathlib,chain_of_thought,2,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_create/chain_of_thought/a2_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_create/chain_of_thought/a2_FAIL.raw.md,,NOT_CHECKED,,,
411,gpt-5.4,prefix_closed_create,Lean4-mathlib,chain_of_thought,3,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_create/chain_of_thought/a3_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_create/chain_of_thought/a3_FAIL.raw.md,,NOT_CHECKED,,,
412,gpt-5.4,prefix_closed_create,Lean4-mathlib,chain_of_thought,4,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_create/chain_of_thought/a4_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_create/chain_of_thought/a4_FAIL.raw.md,,NOT_CHECKED,,,
413,gpt-5.4,prefix_closed_create,Lean4-mathlib,chain_of_thought,5,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_create/chain_of_thought/a5_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_create/chain_of_thought/a5_FAIL.raw.md,,NOT_CHECKED,,,
402,gpt-5.4,prefix_closed_create,Lean4-mathlib,naive,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_create/naive/a1_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_create/naive/a1_FAIL.raw.md,,NOT_CHECKED,,,
403,gpt-5.4,prefix_closed_create,Lean4-mathlib,naive,2,PASS,compiles=1 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_create/naive/a2_PASS.lean,Lean4-mathlib/gpt-5.4/prefix_closed_create/naive/a2_PASS.raw.md,,NOT_CHECKED,,,
404,gpt-5.4,prefix_closed_create,Lean4-mathlib,structured,1,FAIL,compiles=0 sorry=0,Lean4-mathlib/gpt-5.4/prefix_closed_create/structured/a1_FAIL.lean,Lean4-mathlib/gpt-5.4/prefix_closed_create/structured/a1_FAIL.raw.md,,NOT_CHECKED,,,
